age 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25
10 0.0133029555054362 0.0121002324039531 0.0110256373930697 0.0100564956724852 0.00917577778846821 0.00837019161861333 0.00762945334891094 0.00694469029425225 0.00630930463140825 0.00571743359015851 0.00516424912092842 0.00464657257417598 0.00415883959946367 0.00370470470893969 0.00327105530868542 0.00285826781375616 0.00246615470422888 0.00209470362632612 0.00174359585872292 0.00141207476742246 0.00109913084024786 0.000798978922487093 0.000574571365115995 0.000369887885735717 0.000211364028366162
11 0.0133029555054361 0.0121002324039531 0.0110256373930698 0.0100564956724853 0.0091757777884681 0.00837019161861333 0.00762945334891094 0.00694469029425225 0.0063093046314083 0.00571743359015857 0.00516424912092847 0.00464657257417592 0.00415883959946367 0.00370470470893969 0.00327105530868545 0.00285826781375613 0.00246615470422888 0.00209470362632612 0.00174359585872292 0.00141207476742248 0.00109913084024786 0.000798978922487093 0.000574571365116002 0.000369887885735713 0.000211364028366161
12 0.0133029555054361 0.0121002324039529 0.0110256373930697 0.0100564956724852 0.00917577778846821 0.00837019161861344 0.00762945334891083 0.00694469029425219 0.00630930463140825 0.00571743359015851 0.00516424912092842 0.00464657257417598 0.00415883959946361 0.00370470470893972 0.00327105530868542 0.00285826781375616 0.00246615470422886 0.00209470362632615 0.00174359585872292 0.00141207476742246 0.00109913084024784 0.0007989789224871 0.000574571365115995 0.000369887885735717 0.000211364028366162
13 0.0133029555054363 0.0121002324039531 0.0110256373930698 0.0100564956724853 0.0091757777884681 0.00837019161861333 0.00762945334891094 0.00694469029425225 0.0063093046314083 0.00571743359015857 0.00516424912092847 0.00464657257417592 0.00415883959946367 0.00370470470893969 0.00327105530868545 0.00285826781375613 0.00246615470422888 0.00209470362632612 0.00174359585872292 0.00141207476742248 0.00109913084024786 0.000798978922487093 0.000574571365116002 0.000369887885735713 0.000211364028366161
14 0.0133029555054361 0.0121002324039531 0.0110256373930697 0.0100564956724852 0.00917577778846821 0.00837019161861333 0.00762945334891094 0.00694469029425225 0.00630930463140825 0.00571743359015851 0.00516424912092842 0.00464657257417598 0.00415883959946367 0.00370470470893969 0.00327105530868542 0.00285826781375616 0.00246615470422888 0.00209470362632612 0.00174359585872292 0.00141207476742246 0.00109913084024786 0.000798978922487093 0.000574571365115995 0.000369887885735717 0.000211364028366162
15 0.0137833962260337 0.0126223189534174 0.0115847703327755 0.0106489085500619 0.00979832703245818 0.00902021749990757 0.00830466946944973 0.00764312981403529 0.00702923876501363 0.00645734352790034 0.00592278855768064 0.00542251027618759 0.00500275566031295 0.00458483689348085 0.00417389884520834 0.00377175280822867 0.00337991961958058 0.00300027984432871 0.00263450555490689 0.00228378298815288 0.00194887121571222 0.00162511222278008 0.00122256036398526 0.000892072752175104 0.000597770750961657
16 0.0137833962260339 0.0126223189534174 0.0115847703327755 0.0106489085500619 0.00979832703245807 0.00902021749990757 0.00830466946944962 0.00764312981403529 0.00702923876501363 0.00645734352790034 0.00592278855768064 0.00542251027618764 0.00500275566031301 0.0045848368934808 0.00417389884520834 0.00377175280822867 0.00337991961958055 0.00300027984432871 0.00263450555490689 0.00228378298815288 0.00194887121571222 0.00162511222278008 0.00122256036398526 0.000892072752175107 0.000597770750961657
17 0.0137833962260337 0.0126223189534173 0.0115847703327754 0.0106489085500618 0.00979832703245818 0.00902021749990757 0.00830466946944973 0.00764312981403518 0.00702923876501357 0.00645734352790029 0.00592278855768069 0.00542251027618759 0.00500275566031295 0.00458483689348085 0.00417389884520831 0.00377175280822869 0.00337991961958058 0.00300027984432871 0.00263450555490688 0.00228378298815288 0.00194887121571224 0.00162511222278007 0.00122256036398527 0.000892072752175104 0.000597770750961655
18 0.0137833962260339 0.0126223189534174 0.0115847703327755 0.0106489085500619 0.00979832703245807 0.00902021749990757 0.00830466946944962 0.00764312981403529 0.00702923876501363 0.00645734352790034 0.00592278855768064 0.00542251027618764 0.00500275566031301 0.0045848368934808 0.00417389884520834 0.00377175280822867 0.00337991961958055 0.00300027984432871 0.00263450555490691 0.00228378298815288 0.00194887121571222 0.00162511222278008 0.00122256036398526 0.000892072752175107 0.000597770750961659
19 0.0137833962260337 0.0126223189534174 0.0115847703327755 0.0106489085500619 0.00979832703245818 0.00902021749990757 0.00830466946944973 0.00764312981403529 0.00702923876501363 0.00645734352790034 0.00592278855768064 0.00542251027618759 0.00500275566031295 0.00458483689348085 0.00417389884520834 0.00377175280822867 0.00337991961958058 0.00300027984432871 0.00263450555490688 0.00228378298815288 0.00194887121571222 0.00162511222278008 0.00122256036398526 0.000892072752175104 0.000597770750961655
