"BehaviorSpace results (NetLogo 6.0.4)"
"SIMPLE-crop-model.nlogo"
"experiment"
"01/13/2020 17:50:15:119 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-9","9","-9","9"
"[run number]","precipitation_daily-cum_rate2_yearly-mean","CO2-mean","solar_annual-min","precipitation_daily-cum_rate2_yearly-sd","CO2-daily-fluctuation","seed","precipitation_yearly-sd","solar_annual-max","precipitation_daily-cum_plateau-value_yearly-sd","precipitation_daily-cum_n-sample","precipitation_daily-cum_inflection1_yearly-sd","CO2-annual-deviation","precipitation_daily-cum_max-sample-size","precipitation_daily-cum_inflection2_yearly-sd","precipitation_daily-cum_inflection2_yearly-mean","temperature_daily-mean-fluctuation","temperature_annual-min-at-2m","solar_daily-mean-fluctuation","temperature_daily-lower-deviation","temperature_annual-max-at-2m","temperature_daily-upper-deviation","end-simulation-in-tick","precipitation_yearly-mean","precipitation_daily-cum_inflection1_yearly-mean","precipitation_daily-cum_rate1_yearly-mean","display-mode","precipitation_daily-cum_plateau-value_yearly-mean","precipitation_daily-cum_rate1_yearly-sd","type-of-experiment","[step]","T","T_max","T_min","RAIN","solarRadiation","ET_0","mean [WATp] of patches","mean [ARID] of patches","mean [biomass] of patches with [position crop typesOfCrops = 0]","mean [biomass] of patches with [position crop typesOfCrops = 1]","mean [yield] of patches with [position crop typesOfCrops = 0]","mean [yield] of patches with [position crop typesOfCrops = 1]"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","70","25.249614977043485","30.249614977043485","20.249614977043485","0","11.062043662346294","3.471797514265874","0.07023428443970277","0.8747822519375361","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","71","28.745080111474245","33.745080111474245","23.745080111474245","0","17.274193849139614","4.992216941957011","0.06925179313349147","0.9212781561671273","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","72","29.213619189663078","34.21361918966308","24.213619189663078","0","16.832910677521248","4.934061947553241","0.0683636209926763","0.9279966769565602","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","73","22.75445664285043","27.75445664285043","17.75445664285043","0","15.60929674372703","4.174746021816356","0.0675607133773788","0.9230700396047021","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","74","29.56299952195568","34.562999521955675","24.56299952195568","0","17.752172131484897","5.157311092738772","0.06683488489315076","0.943704890306093","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","75","20.047574160897085","25.047574160897085","15.047574160897085","0","21.654893789676073","5.020725650379963","0.06617873594340765","0.9477247716419014","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","76","27.317296807719675","32.31729680771967","22.317296807719675","0","20.1948367749289","5.483207002482788","0.06558557729284067","0.9567290711221613","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","77","16.902586223614367","21.902586223614367","11.902586223614367","0","24.55195915715492","5.133039316480704","0.06504936187272777","0.9582145869492092","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","78","23.91107229060249","28.91107229060249","18.91107229060249","0","12.36983991049523","3.641736685272644","0.06456462313294606","0.9467574092611194","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","79","27.297127933211076","32.29712793321107","22.297127933211076","0","16.80148107404649","4.780208409668972","0.06412641931218371","0.9633318229492712","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","80","29.09690154047182","34.09690154047182","24.09690154047182","0","16.952635823679312","4.950814166559506","0.06373028305821324","0.9679942538223063","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","81","35.06134477640844","40.06134477640844","30.06134477640844","0","16.959326690711148","5.363412773477494","0.06337217588462475","0.9732925889754825","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","82","19.52917878316997","24.52917878316997","14.529178783169971","0","16.547930836840326","4.062039098936287","0.06304844699970145","0.9681215392526535","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","83","36.25451534877365","41.25451534877365","31.25451534877365","6.734416750164969","18.722187916486867","5.851221464546607","0.07797557794310325","0.8695034229295739","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","84","20.533519856776916","25.533519856776916","15.533519856776916","1.2303356998868331","14.09508902854517","3.7120429859916277","0.07903048114230864","0.782229240540883","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","85","25.798719170239902","30.798719170239902","20.798719170239902","0","19.689959127306462","5.240629659338602","0.07720355495264719","0.860556741581148","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","86","29.73428312189709","34.73428312189709","24.73428312189709","0","18.514964163990935","5.334612739274968","0.07555201367719297","0.8761641111606778","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","87","26.13820636196839","31.13820636196839","21.13820636196839","0","12.924239010883607","3.902678244099239","0.07405902036418241","0.846977565699357","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","88","25.12502012614671","30.12502012614671","20.12502012614671","0","16.572185784506416","4.5584070513058235","0.07270935440922076","0.8815668772208527","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","89","19.672397766667842","24.672397766667842","14.672397766667842","0","20.264910301857366","4.7323745875612415","0.07148925638593548","0.8968722360658247","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","90","21.33570508329349","26.33570508329349","16.33570508329349","0","14.850443288148027","3.915245568208617","0.07038628777288645","0.8873155112408982","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","91","35.606811603279326","40.606811603279326","30.606811603279326","0","20.800790953130146","6.294111876146212","0.069389204146689","0.9366338796756409","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","92","35.21476255117332","40.21476255117332","30.214762551173322","0","20.88861975741661","6.286009893939095","0.06848784054860631","0.9426431957129985","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","93","33.4285773008545","38.4285773008545","28.4285773008545","0","14.53278168775446","4.707646574155597","0.06767300785594083","0.9307651770513421","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","94","34.41866134869856","39.41866134869856","29.418661348698564","0","18.49582682348487","5.676301147559261","0.06693639910177039","0.948092341472261","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","95","33.084099950306324","38.084099950306324","28.084099950306324","0","19.114469898388464","5.72281351425893","0.06627050478800076","0.9534568573928978","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","96","19.022627656351045","24.022627656351045","14.022627656351045","0","21.663177698991085","4.905029206849196","0.06566853632835266","0.9509101019168242","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","97","22.258792700192586","27.258792700192586","17.258792700192586","0","17.821117947424938","4.547676794180298","0.06512435684083002","0.9521356057476862","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","98","35.73399657601033","40.73399657601033","30.733996576010327","0","16.908442496698225","5.393014862054208","0.06463241858411094","0.963512931501002","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","99","20.511056134283315","25.511056134283315","15.511056134283315","0","23.658094310962635","5.4341268050247065","0.06418770640003642","0.9672652332173469","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","100","25.175631188049625","30.175631188049625","20.175631188049625","0","24.2217255038108","6.08320067893734","0.06378568658563236","0.9735652439811544","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","101","32.920466688271425","37.920466688271425","27.920466688271425","0","16.38207335306126","5.094642184954499","0.06342226067341242","0.9714660304667486","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","102","28.931558869979654","33.93155886997965","23.931558869979654","0","25.89351271352632","6.837375198758212","0.06309372364876485","0.9807799329364157","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","103","19.22926592900214","24.22926592900214","14.229265929002139","0","15.570622773304157","3.8631890130163784","0.06279672617848318","0.9692484660439105","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","104","37.75312456887863","42.75312456887863","32.75312456887863","2.8707832997360008","22.80292616869123","6.922865788734904","0.0690162107227517","0.944677609863297","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","105","42.4750627511044","47.4750627511044","37.4750627511044","0","17.98265175707129","6.026134597397387","0.06815065449336807","0.9425465053662774","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","106","26.334085058106403","31.334085058106403","21.334085058106403","0","23.216081399203677","6.006190634462311","0.06736819166200458","0.9478895773388397","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","107","32.99626213791518","37.99626213791518","27.99626213791518","0","16.63703281027376","5.157135699114758","0.0666608452624518","0.945136491198106","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","108","31.154357137147333","36.15435713714733","26.154357137147333","0","18.341399769496707","5.406795296658126","0.06602140411725703","0.9526935191653576","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","109","30.73150822406391","35.73150822406391","25.73150822406391","0","18.977757911199223","5.513709987411198","0.06544334932199994","0.9580641857060656","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","110","35.18562765697369","40.18562765697369","30.185627656973693","0","23.23817848979443","6.8296348779607925","0.06492078778708789","0.9693944672446098","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","111","37.280050974532664","42.280050974532664","32.280050974532664","0.2905480181502969","19.906946110078017","6.198655509200796","0.0651050306805476","0.9650164684188719","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","112","31.05103630544528","36.05103630544528","26.05103630544528","0.6537330408381199","19.137072709072857","5.573664637485468","0.06609238440750877","0.9535688695166658","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","113","36.2539932404528","41.2539932404528","31.2539932404528","0","22.46990118628715","6.7331331432859365","0.06550751550438842","0.9652542796541014","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","114","32.538149898831186","37.538149898831186","27.538149898831186","0.34609396279666105","20.373202489321738","5.964735152348243","0.06576096637188684","0.9589732637666823","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","115","33.66727221282675","38.66727221282675","28.667272212826752","6.092330572501671","17.909968484862542","5.490830932312492","0.07897658069403951","0.8531943792155471","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","116","35.04236286098516","40.04236286098516","30.042362860985158","0","21.381469796631446","6.387584015994449","0.07715482894741144","0.8859191993676409","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","117","35.638275645193126","40.638275645193126","30.638275645193126","0","19.794387098798325","6.061300751233255","0.07550796536845994","0.8913194611822237","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","118","24.195406481085207","29.195406481085207","19.195406481085207","9.22201188392851","22.106456937715983","5.5601651209452685","0.09486094755076695","0.733673554868405","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","119","27.42616581048183","32.426165810481834","22.42616581048183","0","17.07771826116185","4.847571550462969","0.09151429658589263","0.7238492775167852","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","120","28.995984435536545","33.99598443553654","23.995984435536545","0","21.719834461086776","5.9568162960621605","0.08848892411364767","0.7968463473184012","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","121","30.5910774615095","35.5910774615095","25.5910774615095","0","22.574826263713828","6.286898879613748","0.08575398739873653","0.8259913660276145","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","122","35.472041758565126","40.472041758565126","30.472041758565126","0","32.62416549542313","9.040509805463142","0.08328160460845874","0.8906087004613527","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","123","29.091032815049672","34.09103281504967","24.091032815049672","0","20.182266082414284","5.638133611854768","0.08104657056604576","0.8414344748614996","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","124","34.43218967375134","39.43218967375134","29.43218967375134","0","20.692862958353157","6.182712220952617","0.07902609979170544","0.8692825606539932","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","125","31.632419110418272","36.63241911041827","26.632419110418272","0","20.68121214308049","5.960696962762352","0.07719959421170229","0.8774300662211646","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","126","29.77977875413028","34.77977875413028","24.77977875413028","0","21.262161688916528","5.929710983214227","0.07554843316737805","0.8886177725020715","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","127","37.09181004005717","42.09181004005717","32.09181004005717","0","17.49925510794269","5.614067583611822","0.0740557835833107","0.8936493327279837","0","0","0","0"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","128","32.76857262643004","37.76857262643004","27.768572626430043","0","22.019499420636716","6.353234358664586","0.07270642835931193","0.9150445176222732","0","0","0","0"
